time,x,y,yaw,speed,steer,signed_cte
1784779331.289,-60.096069,-9.584274,91.647,15.745,-0.00016,-0.19993
1784779331.441,-60.099014,-9.058748,91.647,15.783,0.00030,-0.19994
1784779331.598,-60.101879,-8.532057,91.647,15.815,0.00006,-0.20003
1784779331.763,-60.104496,-8.004865,91.648,15.757,-0.00017,-0.20038
1784779331.912,-60.106995,-7.483192,91.646,15.611,0.00036,-0.20081
1784779332.066,-60.109638,-6.962194,91.644,15.640,0.00019,-0.20109
1784779332.218,-60.112415,-6.440201,91.644,15.669,0.00066,-0.20124
1784779332.368,-60.115265,-5.917304,91.644,15.698,0.00051,-0.20133
1784779332.519,-60.117989,-5.393604,91.647,15.723,0.00032,-0.20155
1784779332.675,-60.120358,-4.869097,91.649,15.750,0.00085,-0.20212
1784779332.824,-60.122566,-4.343697,91.649,15.775,0.00080,-0.20286
1784779332.977,-60.125000,-3.817473,91.648,15.798,0.00139,-0.20339
1784779333.130,-60.127785,-3.290491,91.649,15.820,0.00124,-0.20356
1784779333.282,-60.130623,-2.766054,91.654,15.621,0.00099,-0.20367
1784779333.434,-60.133194,-2.246303,91.661,15.601,0.00141,-0.20401
1784779333.585,-60.135540,-1.725676,91.666,15.626,0.00132,-0.20459
1784779333.734,-60.137981,-1.204333,91.671,15.647,0.00098,-0.20508
1784779333.885,-60.140785,-0.682393,91.676,15.667,0.00106,-0.20520
1784779334.040,-60.143799,-0.159851,91.682,15.684,0.00021,-0.20512
1784779334.190,-60.146847,0.363263,91.688,15.701,0.00020,-0.20501
1784779334.339,-60.149830,0.886953,91.692,15.717,-0.00060,-0.20497
1784779334.493,-60.152763,1.411171,91.692,15.733,-0.00113,-0.20500
1784779334.642,-60.155678,1.935904,91.688,15.748,-0.00061,-0.20527
1784779334.796,-60.158596,2.461110,91.683,15.762,-0.00095,-0.20585
1784779334.946,-60.161549,2.986762,91.677,15.776,-0.00029,-0.20648
1784779335.096,-60.164490,3.512866,91.671,15.789,-0.00030,-0.20712
1784779335.246,-60.167316,4.039380,91.668,15.802,-0.00032,-0.20788
1784779335.397,-60.170090,4.565763,91.665,15.728,0.00027,-0.20869
1784779335.544,-60.172817,5.086128,91.664,15.567,-0.00015,-0.20951
1784779335.696,-60.175545,5.605291,91.663,15.580,-0.00075,-0.21032
1784779335.848,-60.178295,6.124939,91.663,15.595,-0.00039,-0.21120
1784779335.999,-60.180958,6.645048,91.660,15.611,-0.00088,-0.21261
1784779336.151,-60.183605,7.165672,91.658,15.628,-0.00040,-0.21378
1784779336.303,-60.186249,7.686837,91.655,15.644,-0.00083,-0.21289
1784779336.453,-60.188889,8.208546,91.651,15.660,-0.00123,-0.21046
1784779336.606,-60.191566,8.730817,91.646,15.678,-0.00068,-0.20798
1784779336.758,-60.194260,9.253721,91.642,15.695,-0.00107,-0.20589
1784779336.905,-60.196766,9.777204,91.637,15.712,-0.00050,-0.20499
1784779337.056,-60.199158,10.301243,91.631,15.729,-0.00075,-0.20470
1784779337.208,-60.201527,10.825838,91.627,15.745,-0.00108,-0.20445
1784779337.358,-60.203957,11.351015,91.621,15.763,-0.00046,-0.20435
1784779337.508,-60.206436,11.876786,91.616,15.781,-0.00075,-0.20509
1784779337.659,-60.208908,12.403068,91.611,15.796,-0.00106,-0.20653
1784779337.811,-60.211205,12.929873,91.607,15.814,-0.00047,-0.20776
1784779337.964,-60.213428,13.453999,91.604,15.613,-0.00076,-0.20783
1784779338.115,-60.215576,13.973280,91.601,15.587,-0.00009,-0.20722
1784779338.264,-60.217731,14.493208,91.599,15.605,0.00003,-0.20658
1784779338.419,-60.219898,15.013708,91.598,15.623,0.00019,-0.20602
1784779338.571,-60.222069,15.534786,91.597,15.641,0.00088,-0.20563
1784779338.723,-60.224213,16.056490,91.598,15.660,0.00101,-0.20535
1784779338.873,-60.226364,16.578821,91.601,15.678,0.00166,-0.20507
1784779339.025,-60.228600,17.101765,91.606,15.696,0.00167,-0.20470
1784779339.174,-60.230927,17.625313,91.614,15.713,0.00161,-0.20425
1784779339.324,-60.233315,18.149395,91.623,15.727,0.00214,-0.20373
1784779339.479,-60.235626,18.673922,91.633,15.739,0.00203,-0.20330
1784779339.629,-60.238041,19.198820,91.643,15.750,0.00191,-0.20276
1784779339.780,-60.240688,19.724091,91.653,15.762,0.00239,-0.20200
1784779339.932,-60.243473,20.249722,91.665,15.774,0.00218,-0.20109
1784779340.087,-60.246227,20.775700,91.677,15.787,0.00262,-0.20022
1784779340.237,-60.249012,21.302090,91.689,15.801,0.00241,-0.19932
1784779340.388,-60.252071,21.828362,91.703,15.729,0.00210,-0.19814
1784779340.537,-60.255325,22.348663,91.717,15.571,0.00242,-0.19706
1784779340.689,-60.258652,22.867847,91.730,15.586,0.00205,-0.19728
1784779340.842,-60.262009,23.387682,91.746,15.604,0.00225,-0.19858
1784779340.990,-60.265629,23.908092,91.759,15.622,0.00138,-0.19967
1784779341.140,-60.269543,24.429165,91.773,15.640,0.00025,-0.20047
1784779341.292,-60.273529,24.950953,91.782,15.661,0.00008,-0.20121
1784779341.442,-60.277367,25.473454,91.787,15.681,-0.00111,-0.20210
1784779341.593,-60.281200,25.996613,91.786,15.700,-0.00211,-0.20300
1784779341.744,-60.285225,26.520336,91.776,15.717,-0.00186,-0.20372
1784779341.893,-60.289280,27.044514,91.765,15.728,-0.00261,-0.20441
1784779342.046,-60.292950,27.568975,91.753,15.738,-0.00217,-0.20548
1784779342.198,-60.296333,28.093712,91.738,15.745,-0.00236,-0.20685
1784779342.345,-60.299667,28.618725,91.722,15.753,-0.00246,-0.20827
1784779342.494,-60.302921,29.143999,91.707,15.762,-0.00169,-0.20977
1784779342.647,-60.305904,29.669527,91.693,15.771,-0.00180,-0.21154
1784779342.796,-60.308617,30.195370,91.680,15.782,-0.00173,-0.21359
1784779342.945,-60.311340,30.721556,91.668,15.793,-0.00055,-0.21563
1784779343.095,-60.314137,31.248074,91.658,15.804,0.00015,-0.21760
1784779343.246,-60.316906,31.774395,91.654,15.727,0.00110,-0.21927
1784779343.395,-60.319492,32.294689,91.657,15.566,0.00141,-0.21918
1784779343.545,-60.322025,32.813801,91.663,15.580,0.00164,-0.21726
1784779343.693,-60.324692,33.333511,91.670,15.597,0.00237,-0.21500
1784779343.844,-60.327637,33.853752,91.681,15.615,0.00244,-0.21247
1784779343.995,-60.330650,34.374561,91.694,15.633,0.00301,-0.20987
1784779344.142,-60.333748,34.895958,91.708,15.651,0.00284,-0.20718
1784779344.294,-60.336975,35.417961,91.724,15.670,0.00256,-0.20437
1784779344.448,-60.340363,35.940567,91.740,15.688,0.00293,-0.20171
1784779344.595,-60.343925,36.463795,91.755,15.708,0.00262,-0.19976
1784779344.743,-60.347664,36.987671,91.771,15.728,0.00297,-0.19817
1784779344.896,-60.351524,37.512211,91.786,15.748,0.00263,-0.19647
1784779345.048,-60.355484,38.037430,91.802,15.769,0.00222,-0.19467
1784779345.199,-60.359573,38.563374,91.817,15.790,0.00238,-0.19279
1784779345.348,-60.363831,39.090076,91.831,15.814,0.00145,-0.19211
1784779345.494,-60.368286,39.614319,91.844,15.620,0.00044,-0.19359
1784779345.651,-60.372822,40.133972,91.853,15.601,0.00032,-0.19571
1784779345.813,-60.377335,40.654510,91.857,15.626,-0.00071,-0.19787
1784779345.964,-60.381836,41.175854,91.857,15.652,-0.00060,-0.20005
1784779346.112,-60.386406,41.697998,91.853,15.678,-0.00080,-0.20217
1784779346.262,-60.391029,42.220970,91.850,15.702,-0.00034,-0.20424
1784779346.408,-60.395599,42.744804,91.845,15.728,0.00064,-0.20631
1784779346.558,-60.400040,43.269516,91.845,15.754,0.00097,-0.20800
1784779346.707,-60.404449,43.795094,91.848,15.779,0.00123,-0.20918
1784779346.854,-60.409004,44.321510,91.853,15.804,0.00198,-0.21015
1784779347.005,-60.413757,44.848198,91.861,15.740,0.00208,-0.21093
1784779347.156,-60.418541,45.369164,91.873,15.588,0.00266,-0.21161
1784779347.302,-60.423309,45.889214,91.886,15.610,0.00268,-0.21230
1784779347.452,-60.428173,46.410027,91.900,15.632,0.00269,-0.21291
1784779347.601,-60.433205,46.931511,91.915,15.653,0.00326,-0.21264
1784779347.748,-60.438431,47.453636,91.930,15.674,0.00318,-0.21011
1784779347.896,-60.443817,47.976440,91.949,15.694,0.00366,-0.20616
1784779348.046,-60.449310,48.499878,91.968,15.713,0.00346,-0.20208
1784779348.193,-60.454964,49.023941,91.988,15.731,0.00323,-0.19783
1784779348.340,-60.460869,49.548615,92.007,15.750,0.00350,-0.19339
1784779348.491,-60.466980,50.073895,92.027,15.768,0.00275,-0.19069
1784779348.639,-60.473228,50.599770,92.045,15.786,0.00193,-0.19137
1784779348.785,-60.479576,51.126247,92.061,15.804,0.00199,-0.19322
1784779348.934,-60.486053,51.652779,92.073,15.735,0.00129,-0.19493
1784779349.083,-60.492607,52.173439,92.083,15.579,0.00137,-0.19648
1784779349.232,-60.499260,52.693047,92.091,15.596,0.00069,-0.19791
1784779349.381,-60.505974,53.213284,92.098,15.614,0.00012,-0.19929
1784779349.528,-60.512718,53.734051,92.101,15.632,0.00050,-0.20069
1784779349.678,-60.519493,54.255386,92.103,15.650,0.00044,-0.20232
1784779349.828,-60.526295,54.777313,92.105,15.668,0.00101,-0.20423
1784779349.977,-60.533089,55.299850,92.107,15.685,0.00096,-0.20620
1784779350.127,-60.539928,55.822975,92.112,15.703,0.00085,-0.20812
1784779350.277,-60.546860,56.346695,92.116,15.721,0.00137,-0.20997
1784779350.423,-60.553856,56.870998,92.122,15.739,0.00123,-0.21177
1784779350.572,-60.560875,57.395859,92.128,15.755,0.00172,-0.21355
1784779350.723,-60.567913,57.921253,92.134,15.772,0.00163,-0.21475
1784779350.868,-60.575058,58.447197,92.143,15.788,0.00150,-0.21408
1784779351.018,-60.582321,58.973694,92.151,15.805,0.00200,-0.21222
1784779351.169,-60.589603,59.500198,92.160,15.734,0.00183,-0.21029
1784779351.315,-60.596756,60.020836,92.170,15.579,0.00164,-0.20844
1784779351.462,-60.603981,60.540428,92.179,15.596,0.00210,-0.20651
1784779351.612,-60.611362,61.060623,92.188,15.613,0.00183,-0.20442
1784779351.759,-60.618950,61.581318,92.197,15.630,0.00055,-0.20218
1784779351.905,-60.626629,62.102581,92.208,15.649,-0.00066,-0.20083
1784779352.055,-60.634445,62.624474,92.214,15.667,-0.00384,-0.20098
1784779352.203,-60.642273,63.146912,92.212,15.681,-0.00515,-0.20164
1784779352.349,-60.649689,63.669933,92.190,15.699,-0.00741,-0.20272
1784779352.495,-60.656868,64.193504,92.155,15.717,-0.00916,-0.20404
1784779352.645,-60.663803,64.717628,92.110,15.734,-0.00925,-0.20562
1784779352.793,-60.670494,65.242439,92.054,15.757,-0.01029,-0.20745
1784779352.941,-60.676891,65.767899,91.998,15.773,-0.01005,-0.20964
1784779353.093,-60.682579,66.293732,91.944,15.785,-0.01091,-0.21281
1784779353.240,-60.687351,66.820145,91.884,15.801,-0.01140,-0.21720
1784779353.389,-60.691505,67.346603,91.819,15.730,-0.01057,-0.22224
1784779353.540,-60.695099,67.867165,91.755,15.573,-0.01074,-0.22773
1784779353.689,-60.698311,68.386711,91.689,15.593,-0.00978,-0.23358
1784779353.839,-60.701122,68.906982,91.624,15.612,-0.00975,-0.23985
1784779353.988,-60.703407,69.427666,91.565,15.626,-0.00881,-0.24666
1784779354.135,-60.704803,69.948746,91.507,15.640,-0.00872,-0.25170
1784779354.285,-60.705688,70.470322,91.454,15.655,-0.00873,-0.25030
1784779354.434,-60.706169,70.992393,91.402,15.668,-0.00968,-0.24516
1784779354.584,-60.706272,71.514908,91.352,15.680,-0.00996,-0.24035
1784779354.734,-60.705956,72.037857,91.296,15.693,-0.01224,-0.23596
1784779354.882,-60.705070,72.561218,91.237,15.707,-0.01483,-0.23213
1784779355.029,-60.703541,73.085007,91.167,15.719,-0.02202,-0.22894
1784779355.179,-60.701279,73.609207,91.074,15.732,-0.03007,-0.22648
1784779355.328,-60.698013,74.133743,90.941,15.741,-0.03746,-0.22503
1784779355.476,-60.693390,74.658539,90.768,15.748,-0.05356,-0.22492
1784779355.623,-60.686893,75.183578,90.537,15.755,-0.06351,-0.22669
1784779355.770,-60.677612,75.708755,90.214,15.758,-0.07721,-0.23124
1784779355.918,-60.664783,76.233978,89.828,15.761,-0.09159,-0.23934
1784779356.067,-60.647949,76.759155,89.363,15.763,-0.10035,-0.25144
1784779356.216,-60.626472,77.284134,88.824,15.763,-0.11676,-0.26819
1784779356.365,-60.599720,77.808807,88.213,15.759,-0.13361,-0.29021
1784779356.515,-60.566780,78.332909,87.512,15.752,-0.06768,-0.31843
1784779356.665,-60.527451,78.848122,86.812,15.114,-0.07352,-0.35312
1784779356.815,-60.484810,79.332336,86.468,14.134,-0.08122,-0.38895
1784779356.967,-60.443287,79.786720,86.059,13.305,-0.10316,-0.42039
1784779357.115,-60.401657,80.216446,85.637,12.629,-0.12707,-0.45461
1784779357.263,-60.358318,80.625473,85.158,12.070,-0.13641,-0.48153
1784779357.415,-60.312790,81.017159,84.580,11.609,-0.12621,-0.50233
1784779357.564,-60.264221,81.394470,83.960,11.235,-0.16510,-0.52247
1784779357.712,-60.212837,81.760162,83.382,10.936,-0.17465,-0.54039
1784779357.860,-60.159378,82.116165,82.761,10.676,-0.16512,-0.55748
1784779358.009,-60.103085,82.466461,82.059,10.642,-0.14914,-0.62655
1784779358.158,-60.042042,82.816254,81.416,10.652,-0.15832,-0.71675
1784779358.310,-59.977066,83.165588,80.790,10.662,-0.24784,-0.55497
1784779358.457,-59.908474,83.514221,80.097,10.647,-0.26045,-0.54786
1784779358.608,-59.835354,83.860512,79.090,10.599,-0.26009,-0.56082
1784779358.757,-59.754883,84.204132,77.991,10.579,-0.27085,-0.55120
1784779358.902,-59.666641,84.545303,76.927,10.564,-0.28142,-0.54469
1784779359.054,-59.572720,84.884308,75.839,10.542,-0.27547,-0.58303
1784779359.204,-59.473106,85.220825,74.706,10.520,-0.27924,-0.56443
1784779359.312,-59.420921,85.388138,74.150,10.511,-0.28148,-0.55447
1784779359.419,-59.367111,85.554771,73.597,10.501,-0.28383,-0.54410
1784779359.553,-59.254856,85.885864,72.477,10.476,-0.28754,-0.52293
1784779359.671,-59.196388,86.050262,71.908,10.463,-0.28882,-0.51318
1784779359.799,-59.074638,86.376602,70.760,10.437,-0.29049,-0.49598
1784779359.901,-59.011368,86.538513,70.183,10.423,-0.29094,-0.48869
1784779360.034,-58.880135,86.859741,69.025,10.397,-0.28056,-0.51296
1784779360.188,-58.742752,87.177498,67.869,10.376,-0.27946,-0.48562
1784779360.339,-58.599319,87.491951,66.755,10.358,-0.28704,-0.44546
1784779360.491,-58.450279,87.803024,65.643,10.334,-0.28601,-0.43136
1784779360.645,-58.295776,88.110329,64.502,10.305,-0.27511,-0.41924
1784779360.796,-58.135422,88.413651,63.374,10.283,-0.27385,-0.40836
1784779360.949,-57.969402,88.713181,62.291,10.263,-0.26312,-0.41274
1784779361.103,-57.798309,89.009003,61.217,10.240,-0.26004,-0.38677
1784779361.255,-57.622238,89.301086,60.163,10.222,-0.26022,-0.37761
1784779361.409,-57.441200,89.589409,59.135,10.205,-0.25367,-0.37389
1784779361.561,-57.255440,89.874031,58.128,10.189,-0.26469,-0.37129
1784779361.711,-57.065063,90.154984,57.142,10.171,-0.26297,-0.37055
1784779361.863,-56.870346,90.431992,56.124,10.148,-0.27326,-0.36517
1784779362.016,-56.671059,90.704819,55.106,10.123,-0.27996,-0.36183
1784779362.170,-56.467323,90.973160,54.049,10.093,-0.28523,-0.35898
1784779362.324,-56.259174,91.236809,52.963,10.064,-0.28942,-0.35712
1784779362.475,-56.046516,91.495575,51.861,10.034,-0.28116,-0.35752
1784779362.628,-55.829514,91.749466,50.753,10.009,-0.28227,-0.36059
1784779362.783,-55.608135,91.998581,49.674,9.988,-0.27290,-0.36695
1784779362.940,-55.382694,92.242996,48.600,9.967,-0.27299,-0.36971
1784779363.093,-55.153191,92.482803,47.558,9.949,-0.27287,-0.37239
1784779363.246,-54.919903,92.717918,46.519,9.925,-0.27134,-0.37587
1784779363.398,-54.682999,92.948303,45.478,9.904,-0.26058,-0.38457
1784779363.548,-54.442368,93.173874,44.450,9.888,-0.24939,-0.40994
1784779363.698,-54.198112,93.394913,43.468,9.878,-0.23990,-0.47261
1784779363.853,-53.950493,93.611748,42.534,9.871,-0.23333,-0.55955
1784779364.006,-53.699757,93.824661,41.639,9.866,-0.28049,-0.38023
1784779364.158,-53.445923,94.033684,40.774,9.864,-0.27944,-0.36951
1784779364.313,-53.189472,94.238312,39.811,9.822,-0.27308,-0.36348
1784779364.464,-52.930161,94.437416,38.726,9.799,-0.26700,-0.35802
1784779364.618,-52.666931,94.630417,37.689,9.785,-0.25270,-0.36138
1784779364.774,-52.400635,94.818520,36.692,9.777,-0.25218,-0.34786
1784779364.925,-52.131744,95.002563,35.740,9.771,-0.24079,-0.34251
1784779365.080,-51.860352,95.182358,34.798,9.763,-0.23695,-0.33858
1784779365.232,-51.586266,95.357704,33.897,9.759,-0.22693,-0.33638
1784779365.384,-51.309570,95.528549,33.013,9.753,-0.22511,-0.33546
1784779365.538,-51.030373,95.695122,32.152,9.755,-0.22527,-0.33601
1784779365.694,-50.748611,95.857498,31.317,9.756,-0.21822,-0.33786
1784779365.845,-50.464542,96.015854,30.482,9.758,-0.21064,-0.35770
1784779365.995,-50.178078,96.170128,29.668,9.763,-0.20416,-0.41785
1784779366.150,-49.889378,96.320457,28.868,9.768,-0.22926,-0.32946
1784779366.303,-49.598534,96.467087,28.092,9.775,-0.24989,-0.31848
1784779366.457,-49.305828,96.609787,27.268,9.763,-0.27237,-0.30803
1784779366.612,-49.011440,96.747772,26.329,9.747,-0.28992,-0.30125
1784779366.764,-48.715046,96.879890,25.315,9.726,-0.28867,-0.29906
1784779366.915,-48.416786,97.005875,24.234,9.703,-0.29623,-0.30172
1784779367.068,-48.116592,97.125732,23.136,9.693,-0.28851,-0.30973
1784779367.215,-47.814510,97.239685,22.048,9.682,-0.29071,-0.32047
1784779367.367,-47.510674,97.348114,20.976,9.674,-0.28086,-0.33216
1784779367.520,-47.205238,97.450996,19.903,9.665,-0.27745,-0.34399
1784779367.668,-46.898178,97.548195,18.863,9.658,-0.27395,-0.35749
1784779367.816,-46.589626,97.639664,17.836,9.651,-0.27148,-0.37268
1784779367.968,-46.279709,97.725571,16.822,9.645,-0.26119,-0.38719
1784779368.115,-45.968491,97.805969,15.818,9.640,-0.25784,-0.40190
1784779368.264,-45.655956,97.880981,14.840,9.642,-0.24555,-0.41615
1784779368.414,-45.342140,97.950821,13.895,9.647,-0.23268,-0.43816
1784779368.562,-45.027027,98.015839,12.990,9.657,-0.21136,-0.60978
1784779368.712,-44.710636,98.076279,12.135,9.667,-0.22436,-0.70910
1784779368.861,-44.391708,98.132706,11.328,9.791,-0.21410,-0.81568
1784779369.010,-44.064682,98.185928,10.472,10.096,-0.19833,-0.37708
1784779369.160,-43.725494,98.235931,9.630,10.451,-0.18043,-0.35589
1784779369.313,-43.374260,98.282318,8.829,10.790,-0.16418,-0.33665
1784779369.460,-43.011604,98.325462,8.075,11.112,-0.14747,-0.31928
1784779369.609,-42.638084,98.365402,7.375,11.416,-0.13414,-0.30432
1784779369.760,-42.254288,98.402176,6.729,11.705,-0.11961,-0.29306
1784779369.906,-41.860870,98.435791,6.129,11.975,-0.10691,-0.28229
1784779370.054,-41.458488,98.466270,5.580,12.228,-0.09430,-0.26604
1784779370.203,-41.047676,98.493645,5.081,12.467,-0.08277,-0.24421
1784779370.351,-40.628922,98.518181,4.632,12.694,-0.07311,-0.22301
1784779370.512,-40.202698,98.540146,4.230,12.907,-0.06535,-0.20445
1784779370.651,-39.769440,98.559738,3.871,13.108,-0.05846,-0.18831
1784779370.799,-39.329594,98.577148,3.544,13.297,-0.05220,-0.17440
1784779370.948,-38.883572,98.592445,3.248,13.475,-0.04629,-0.16266
1784779371.100,-38.431770,98.605774,2.980,13.641,-0.04101,-0.15316
1784779371.250,-37.974541,98.617210,2.741,13.797,-0.03623,-0.14665
1784779371.401,-37.512184,98.627007,2.526,13.944,-0.03162,-0.14299
1784779371.552,-37.045029,98.635323,2.335,14.083,-0.02768,-0.14109
1784779371.701,-36.573376,98.642288,2.166,14.213,-0.02382,-0.14059
1784779371.852,-36.097492,98.648056,2.017,14.336,-0.02055,-0.14136
1784779372.004,-35.617622,98.652748,1.888,14.452,-0.01750,-0.14325
1784779372.152,-35.134041,98.656509,1.775,14.560,-0.01440,-0.14613
1784779372.301,-34.647026,98.659470,1.679,14.660,-0.01200,-0.14985
1784779372.455,-34.157764,98.661697,1.599,14.688,-0.00950,-0.15434
1784779372.603,-33.667992,98.663330,1.533,14.702,-0.00722,-0.15939
1784779372.752,-33.177689,98.664459,1.481,14.718,-0.00582,-0.16336
1784779372.904,-32.686829,98.665176,1.440,14.733,-0.00406,-0.16468
1784779373.052,-32.195419,98.665543,1.407,14.750,-0.00314,-0.16496
1784779373.207,-31.703436,98.665665,1.382,14.769,-0.00167,-0.16548
1784779373.368,-31.210846,98.665703,1.363,14.788,-0.00090,-0.16608
1784779373.516,-30.717642,98.665695,1.352,14.806,0.00038,-0.16674
1784779373.666,-30.223801,98.665619,1.346,14.826,0.00087,-0.16746
1784779373.817,-29.729321,98.665451,1.348,14.845,0.00172,-0.16827
1784779373.965,-29.234213,98.665207,1.353,14.865,0.00142,-0.16917
1784779374.117,-28.738371,98.665070,1.362,14.886,0.00209,-0.16996
1784779374.269,-28.241787,98.665138,1.372,14.908,0.00220,-0.17082
1784779374.420,-27.744482,98.665314,1.383,14.929,0.00290,-0.17220
1784779374.570,-27.246452,98.665565,1.396,14.952,0.00304,-0.17391
1784779374.724,-26.747650,98.665855,1.412,14.976,0.00370,-0.17558
1784779374.872,-26.248070,98.666245,1.428,14.997,0.00373,-0.17715
1784779375.022,-25.747822,98.666962,1.448,15.016,0.00428,-0.17840
1784779375.173,-25.246933,98.667877,1.470,15.034,0.00403,-0.17945
1784779375.321,-24.745426,98.668991,1.493,15.053,0.00424,-0.18031
1784779375.471,-24.243277,98.670258,1.518,15.073,0.00346,-0.18102
1784779375.623,-23.740442,98.671669,1.541,15.093,0.00350,-0.18158
1784779375.772,-23.237038,98.673172,1.562,15.107,0.00279,-0.18251
1784779375.921,-22.733200,98.674911,1.578,15.120,0.00292,-0.18424
1784779376.073,-22.228922,98.676910,1.594,15.134,0.00223,-0.18632
1784779376.222,-21.724188,98.679108,1.609,15.148,0.00235,-0.18821
1784779376.373,-21.218983,98.681358,1.622,15.163,0.00208,-0.19004
1784779376.524,-20.713285,98.683655,1.634,15.176,0.00332,-0.19184
1784779376.671,-20.207291,98.685928,1.647,15.184,0.00513,-0.19366
1784779376.820,-19.701000,98.688271,1.665,15.193,0.00746,-0.19570
1784779376.973,-19.194386,98.690926,1.693,15.202,0.01233,-0.19800
1784779377.121,-18.687454,98.693985,1.735,15.211,0.01755,-0.20019
1784779377.270,-18.180243,98.697578,1.805,15.219,0.02421,-0.20185
1784779377.419,-17.672783,98.701981,1.906,15.226,0.03108,-0.20270
1784779377.567,-17.165150,98.707489,2.046,15.231,0.04218,-0.20244
1784779377.721,-16.657400,98.714462,2.228,15.234,0.05621,-0.19984
1784779377.873,-16.149647,98.723289,2.473,15.234,0.06705,-0.19392
1784779378.027,-15.641991,98.734756,2.791,15.232,0.08070,-0.18472
1784779378.176,-15.134501,98.749527,3.180,15.230,0.09185,-0.17221
1784779378.326,-14.627281,98.768318,3.638,15.226,0.10797,-0.15569
1784779378.472,-14.120449,98.791626,4.171,15.219,0.08785,-0.13464
1784779378.622,-13.615559,98.820030,4.783,14.994,0.09807,-0.10849
1784779378.772,-13.132033,98.852661,5.333,14.108,0.10605,-0.07816
1784779378.919,-12.678261,98.887817,5.831,13.273,0.12291,-0.04897
1784779379.070,-12.249426,98.924301,6.363,12.590,0.13426,-0.02363
1784779379.220,-11.841324,98.963051,6.919,12.027,0.14621,0.00146
1784779379.367,-11.450524,99.004265,7.521,11.568,0.15797,0.02736
1784779379.514,-11.074108,99.048424,8.151,11.188,0.17497,0.04827
1784779379.663,-10.709663,99.095581,8.826,10.876,0.17874,0.06436
1784779379.813,-10.355215,99.145981,9.540,10.617,0.19398,0.08005
1784779379.964,-10.006716,99.200203,10.283,10.569,0.20988,0.09849
1784779380.113,-9.659513,99.259003,11.057,10.550,0.22658,0.11309
1784779380.262,-9.314002,99.322449,11.901,10.524,0.24281,0.12343
1784779380.412,-8.970541,99.391266,12.812,10.492,0.25256,0.12975
1784779380.563,-8.629474,99.465775,13.789,10.454,0.26735,0.13134
1784779380.712,-8.290990,99.546082,14.811,10.417,0.28045,0.12754
1784779380.862,-7.955353,99.632324,15.876,10.374,0.29177,0.12458
1784779381.016,-7.622879,99.724594,16.993,10.327,0.29795,0.12676
1784779381.165,-7.293868,99.823105,18.149,10.279,0.30751,0.12777
1784779381.316,-6.968511,99.928040,19.326,10.230,0.30937,0.12593
1784779381.467,-6.647145,100.039261,20.532,10.174,0.31886,0.12189
1784779381.618,-6.330009,100.156807,21.748,10.120,0.32385,0.11768
1784779381.771,-6.017283,100.280510,22.985,10.060,0.32941,0.10545
1784779381.921,-5.709133,100.410233,24.246,10.002,0.33134,0.09517
1784779382.073,-5.405732,100.545959,25.517,9.945,0.33425,0.09144
1784779382.223,-5.107109,100.687561,26.790,9.889,0.33606,0.08926
1784779382.376,-4.813438,100.834946,28.063,9.830,0.33981,0.08523
1784779382.524,-4.524862,100.987946,29.337,9.770,0.34435,0.07994
1784779382.672,-4.241573,101.146416,30.617,9.709,0.34707,0.07256
1784779382.826,-3.963694,101.310287,31.905,9.650,0.34808,0.06350
1784779382.976,-3.691274,101.479416,33.196,9.593,0.34729,0.05329
1784779383.128,-3.424138,101.653717,34.487,9.567,0.34690,0.04256
1784779383.282,-3.160531,101.834274,35.775,9.602,0.34696,0.03359
1784779383.429,-2.900217,102.021255,37.063,9.608,0.34743,0.02588
1784779383.580,-2.645095,102.213348,38.348,9.559,0.34898,0.01818
1784779383.733,-2.394886,102.410797,39.633,9.577,0.35134,0.00977
1784779383.880,-2.148308,102.614456,40.928,9.609,0.35175,-0.00089
1784779384.031,-1.905778,102.824158,42.234,9.611,0.35053,-0.00930
1784779384.185,-1.669010,103.038597,43.539,9.563,0.34844,-0.01114
1784779384.336,-1.437478,103.258087,44.838,9.593,0.34755,-0.01149
1784779384.486,-1.209739,103.483643,46.132,9.637,0.34708,-0.01233
1784779384.636,-0.986839,103.714462,47.423,9.610,0.34733,-0.01474
1784779384.783,-0.770127,103.949310,48.708,9.571,0.34838,-0.01808
1784779384.933,-0.559001,104.188812,49.992,9.598,0.35016,-0.02358
1784779385.086,-0.352498,104.434090,51.286,9.637,0.35101,-0.03101
1784779385.232,-0.151483,104.684242,52.586,9.609,0.35155,-0.03581
1784779385.381,0.042904,104.937820,53.885,9.568,0.35149,-0.03443
1784779385.535,0.231356,105.195435,55.187,9.596,0.35155,-0.03228
1784779385.686,0.414977,105.458374,56.497,9.640,0.35418,-0.03159
1784779385.834,0.593006,105.725639,57.805,9.616,0.35687,-0.03228
1784779385.986,0.764152,105.995850,59.115,9.578,0.36118,-0.03401
1784779386.135,0.928721,106.269745,60.436,9.603,0.36191,-0.03808
1784779386.288,1.087310,106.548386,61.778,9.614,0.35904,-0.04276
1784779386.436,1.238776,106.829910,63.119,9.572,0.35386,-0.04332
1784779386.587,1.383429,107.114639,64.449,9.602,0.35158,-0.03808
1784779386.737,1.522178,107.403854,65.765,9.623,0.34963,-0.03293
1784779386.896,1.654135,107.695511,67.065,9.587,0.34930,-0.02980
1784779387.060,1.779146,107.988998,68.359,9.574,0.34575,-0.02754
