time,x,y,yaw,speed,steer,signed_cte
1784809207.881,-66.869820,-200.961700,73.931,39.254,0.03340,-0.23326
1784809207.998,-66.512451,-199.810074,74.360,39.273,0.03393,-0.23325
1784809208.100,-66.160973,-198.646683,74.793,39.289,0.03235,-0.22914
1784809208.205,-65.837982,-197.548859,75.203,39.306,0.03207,-0.22446
1784809208.311,-65.523560,-196.451904,75.596,39.330,0.03263,-0.22939
1784809208.418,-65.204521,-195.308960,75.998,39.349,0.03376,-0.22960
1784809208.523,-64.904518,-194.204971,76.391,39.368,0.03454,-0.23423
1784809208.626,-64.615547,-193.112625,76.794,39.387,0.03498,-0.23333
1784809208.727,-64.339447,-192.038910,77.199,39.405,0.03626,-0.23670
1784809208.831,-64.066170,-190.942856,77.615,39.425,0.03763,-0.23529
1784809208.936,-63.794827,-189.819611,78.057,39.440,0.03845,-0.22911
1784809209.039,-63.539246,-188.724579,78.502,39.455,0.03832,-0.22440
1784809209.144,-63.286697,-187.602203,78.966,39.470,0.03861,-0.22645
1784809209.246,-63.048286,-186.501251,79.422,39.485,0.03961,-0.22987
1784809209.349,-62.819752,-185.403503,79.881,39.500,0.04032,-0.23093
1784809209.452,-62.597370,-184.290344,80.354,39.514,0.04031,-0.22545
1784809209.558,-62.381641,-183.161621,80.841,39.528,0.04021,-0.23229
1784809209.660,-62.177429,-182.042084,81.326,39.538,0.03896,-0.23372
1784809209.766,-61.979740,-180.903320,81.816,39.548,0.03772,-0.23664
1784809209.871,-61.792099,-179.764877,82.293,39.559,0.03642,-0.23385
1784809209.974,-61.616894,-178.644669,82.751,39.568,0.03566,-0.23547
1784809210.078,-61.448189,-177.506516,83.198,39.576,0.03564,-0.23860
1784809210.193,-61.306309,-176.498947,83.583,39.582,0.03516,-0.24530
1784809210.294,-61.159489,-175.400787,84.002,39.587,0.03365,-0.24919
1784809210.398,-61.015881,-174.262863,84.429,39.591,0.03126,-0.24752
1784809210.500,-60.881924,-173.134567,84.832,39.595,0.02937,-0.24525
1784809210.602,-60.759712,-172.041595,85.197,39.597,0.02838,-0.24343
1784809210.703,-60.642349,-170.928650,85.546,39.599,0.02662,-0.24304
1784809210.836,-60.476227,-169.231537,86.046,39.593,0.02675,-0.24360
1784809210.940,-60.372711,-168.090225,86.369,39.582,0.02584,-0.25109
1784809211.044,-60.276321,-166.959702,86.685,39.583,0.02446,-0.25022
1784809211.148,-60.184937,-165.811996,87.000,39.586,0.02248,-0.24176
1784809211.254,-60.099449,-164.657715,87.302,39.591,0.02146,-0.24052
1784809211.356,-60.022758,-163.545700,87.571,39.594,0.02460,-0.23727
1784809211.464,-59.946461,-162.351868,87.850,39.598,0.02890,-0.23276
1784809211.570,-59.878193,-161.197830,88.150,39.602,0.03164,-0.23427
1784809211.674,-59.816383,-160.049683,88.495,39.592,0.03331,-0.23736
1784809211.779,-59.761375,-158.895935,88.879,39.577,0.03271,-0.23370
1784809211.884,-59.714638,-157.753510,89.278,39.583,0.03064,-0.22494
1784809211.987,-59.675793,-156.612823,89.665,39.592,0.02777,-0.20875
1784809212.094,-59.643883,-155.440247,90.041,39.603,0.02439,-0.19444
1784809212.199,-59.620068,-154.286438,90.382,39.605,0.02168,-0.21473
1784809212.302,-59.603004,-153.144409,90.680,39.586,0.01783,-0.23370
1784809212.408,-59.591702,-151.978699,90.948,39.596,0.01400,-0.24696
1784809212.516,-59.585602,-150.806152,91.171,39.619,0.01141,-0.25503
1784809212.618,-59.583702,-149.685425,91.345,39.616,0.00803,-0.25881
1784809212.729,-59.585026,-148.464203,91.490,39.603,0.00531,-0.25953
1784809212.833,-59.588604,-147.324020,91.586,39.588,0.00293,-0.25787
1784809212.936,-59.593884,-146.181381,91.651,39.597,0.00099,-0.25451
1784809213.041,-59.600319,-145.033325,91.690,39.612,0.00018,-0.25000
1784809213.148,-59.607548,-143.858109,91.706,39.604,-0.00090,-0.24474
1784809213.254,-59.614876,-142.687225,91.706,39.578,-0.00170,-0.23938
1784809213.360,-59.622238,-141.520660,91.695,39.576,-0.00227,-0.23397
1784809213.464,-59.629105,-140.380859,91.676,39.582,-0.00268,-0.22902
1784809213.567,-59.635487,-139.236557,91.650,39.586,-0.00231,-0.22455
1784809213.673,-59.641453,-138.076874,91.620,39.591,-0.00234,-0.22053
1784809213.782,-59.646729,-136.909042,91.591,39.597,-0.00227,-0.21722
1784809213.885,-59.651352,-135.766266,91.563,39.604,-0.00221,-0.21451
1784809213.993,-59.655540,-134.580383,91.535,39.601,-0.00197,-0.21231
1784809214.098,-59.659149,-133.425095,91.509,39.580,-0.00029,-0.21064
1784809214.202,-59.662315,-132.281219,91.489,39.583,0.00643,-0.20939
1784809214.306,-59.665092,-131.137833,91.494,39.597,0.01311,-0.20853
1784809214.413,-59.668274,-129.977478,91.577,39.608,0.01449,-0.20730
1784809214.517,-59.673397,-128.833359,91.733,39.596,0.01222,-0.20410
1784809214.622,-59.682037,-127.684692,91.908,39.588,0.00795,-0.19738
1784809214.725,-59.694229,-126.549637,92.054,39.598,0.00371,-0.18709
1784809214.825,-59.708961,-125.441238,92.146,39.610,0.00067,-0.17422
1784809214.927,-59.725399,-124.317810,92.192,39.601,-0.00262,-0.17253
1784809215.032,-59.743065,-123.166245,92.198,39.578,-0.00506,-0.20940
1784809215.154,-59.759544,-122.068192,92.172,39.577,-0.00640,-0.24652
1784809215.258,-59.775780,-120.928223,92.116,39.589,-0.00941,-0.25816
1784809215.360,-59.790798,-119.794174,92.044,39.601,-0.01211,-0.24804
1784809215.462,-59.803848,-118.687393,91.941,39.601,-0.01331,-0.23976
1784809215.564,-59.814838,-117.558739,91.802,39.577,-0.01488,-0.23315
1784809215.671,-59.823082,-116.366562,91.632,39.579,-0.01623,-0.22607
1784809215.798,-59.828106,-114.752632,91.374,39.598,-0.01679,-0.22198
1784809215.898,-59.827080,-113.645042,91.183,39.610,-0.01690,-0.22365
1784809216.001,-59.822231,-112.507614,90.982,39.598,-0.01715,-0.22105
1784809216.104,-59.813385,-111.370941,90.778,39.583,-0.01678,-0.21396
1784809216.224,-59.801044,-110.280304,90.580,39.594,-0.01429,-0.21101
1784809216.329,-59.784172,-109.142120,90.380,39.608,-0.00733,-0.21098
1784809216.431,-59.763332,-108.008469,90.217,39.597,-0.00058,-0.20579
1784809216.535,-59.739471,-106.872734,90.126,39.591,0.00511,-0.20183
1784809216.639,-59.713806,-105.716431,90.109,39.605,0.00949,-0.19814
1784809216.744,-59.688805,-104.584717,90.163,39.605,0.01204,-0.18788
1784809216.871,-59.655487,-102.940048,90.332,39.586,0.01392,-0.16782
1784809216.972,-59.636192,-101.818932,90.486,39.594,0.01373,-0.15170
1784809217.080,-59.619473,-100.648560,90.659,39.607,0.01399,-0.16338
1784809217.182,-59.606857,-99.521347,90.825,39.593,0.01300,-0.18265
1784809217.302,-59.597900,-98.434761,90.984,39.571,0.01226,-0.19803
1784809217.403,-59.591862,-97.318535,91.137,39.575,0.01017,-0.21062
1784809217.531,-59.588017,-95.688980,91.336,39.584,0.00729,-0.22211
1784809217.634,-59.588573,-94.558098,91.448,39.590,0.00504,-0.22653
1784809217.734,-59.591141,-93.449211,91.534,39.595,0.00385,-0.22887
1784809217.836,-59.595211,-92.327713,91.596,39.602,0.00292,-0.23145
1784809217.953,-59.600006,-91.274162,91.640,39.605,0.00271,-0.23389
1784809218.082,-59.608833,-89.630394,91.691,39.576,0.00244,-0.23635
1784809218.184,-59.615715,-88.491875,91.722,39.581,0.00184,-0.23482
1784809218.304,-59.622841,-87.407684,91.748,39.588,0.00170,-0.23018
1784809218.406,-59.630768,-86.290039,91.769,39.594,0.00104,-0.22480
1784809218.533,-59.643124,-84.664101,91.793,39.603,-0.00002,-0.21657
1784809218.635,-59.651863,-83.544327,91.797,39.584,-0.00096,-0.21588
1784809218.747,-59.661205,-82.346664,91.796,39.588,-0.00138,-0.21644
1784809218.858,-59.670696,-81.107407,91.786,39.603,-0.00089,-0.21719
1784809218.959,-59.679070,-80.002487,91.774,39.608,-0.00070,-0.21748
1784809219.062,-59.687553,-78.857376,91.766,39.590,0.00002,-0.21745
1784809219.165,-59.695831,-77.731903,91.759,39.602,-0.00020,-0.21748
1784809219.285,-59.703873,-76.636780,91.758,39.611,-0.00003,-0.21604
1784809219.388,-59.711922,-75.518059,91.756,39.591,-0.00038,-0.21218
1784809219.494,-59.720238,-74.355415,91.754,39.580,-0.00068,-0.20817
1784809219.597,-59.728256,-73.213943,91.750,39.590,-0.00038,-0.20618
1784809219.705,-59.736336,-72.052643,91.744,39.599,-0.00061,-0.20850
1784809219.829,-59.747589,-70.423965,91.737,39.606,-0.00106,-0.21194
1784809219.932,-59.755280,-69.288750,91.725,39.582,-0.00151,-0.21250
1784809220.034,-59.762573,-68.177795,91.712,39.581,-0.00165,-0.21218
1784809220.136,-59.769653,-67.053413,91.695,39.590,-0.00059,-0.21216
1784809220.240,-59.776443,-65.909531,91.677,39.597,0.00012,-0.21211
1784809220.361,-59.782433,-64.832581,91.669,39.604,0.00088,-0.21210
1784809220.463,-59.788731,-63.679512,91.670,39.601,0.00060,-0.21221
1784809220.567,-59.794945,-62.540222,91.676,39.578,0.00012,-0.21128
1784809220.671,-59.801208,-61.426804,91.681,39.578,0.00023,-0.20886
1784809220.772,-59.807762,-60.288651,91.682,39.586,-0.00031,-0.20623
1784809220.900,-59.817001,-58.663933,91.680,39.600,-0.00075,-0.20765
1784809221.012,-59.822674,-57.656109,91.674,39.606,-0.00090,-0.21134
1784809221.136,-59.831268,-56.056938,91.659,39.578,-0.00065,-0.21705
1784809221.256,-59.836849,-54.969738,91.648,39.574,-0.00069,-0.21696
1784809221.359,-59.842514,-53.843521,91.641,39.582,-0.00011,-0.21628
1784809221.485,-59.850636,-52.226402,91.637,39.593,0.00015,-0.21524
1784809221.588,-59.856339,-51.095917,91.636,39.599,0.00004,-0.21335
1784809221.709,-59.862038,-49.994598,91.637,39.604,-0.00019,-0.21104
1784809221.812,-59.867908,-48.850559,91.636,39.590,0.00030,-0.20873
1784809221.916,-59.873676,-47.707165,91.635,39.584,0.00024,-0.20847
1784809222.041,-59.881577,-46.104454,91.637,39.588,0.00035,-0.20946
1784809222.161,-59.887032,-45.005470,91.642,39.592,0.00004,-0.21011
1784809222.264,-59.892754,-43.890301,91.647,39.595,0.00035,-0.21062
1784809222.391,-59.901573,-42.255196,91.654,39.596,0.00037,-0.21098
1784809222.503,-59.907227,-41.260338,91.658,39.598,0.00026,-0.21091
1784809222.606,-59.913685,-40.125031,91.663,39.596,-0.00003,-0.21083
1784809222.708,-59.920498,-38.988022,91.666,39.593,-0.00035,-0.21040
1784809222.815,-59.927635,-37.824097,91.672,39.591,-0.00004,-0.20980
1784809222.915,-59.934238,-36.734200,91.671,39.591,-0.00042,-0.20931
1784809223.023,-59.941376,-35.570972,91.670,39.594,-0.00058,-0.20871
1784809223.148,-59.951073,-33.941044,91.665,39.600,-0.00047,-0.20816
1784809223.250,-59.957478,-32.811523,91.661,39.603,-0.00001,-0.20810
1784809223.352,-59.963722,-31.684937,91.658,39.586,-0.00015,-0.20818
1784809223.457,-59.970211,-30.539473,91.659,39.573,-0.00034,-0.20813
1784809223.562,-59.976707,-29.386265,91.658,39.571,-0.00047,-0.20811
1784809223.664,-59.983086,-28.267052,91.656,39.568,-0.00008,-0.20801
1784809223.766,-59.989647,-27.141411,91.655,39.569,-0.00032,-0.20777
1784809223.868,-59.996147,-26.020325,91.656,39.571,-0.00001,-0.20757
1784809223.987,-60.002392,-24.936768,91.655,39.574,-0.00034,-0.20741
1784809224.089,-60.008720,-23.814001,91.651,39.583,0.00008,-0.20738
1784809224.217,-60.017273,-22.201141,91.642,39.595,-0.00021,-0.20789
1784809224.327,-60.022285,-21.196526,91.640,39.605,-0.00008,-0.20851
1784809224.452,-60.030029,-19.589138,91.638,39.585,0.00015,-0.20980
1784809224.553,-60.035690,-18.479330,91.639,39.581,0.00051,-0.21037
1784809224.658,-60.042034,-17.325090,91.645,39.594,0.00028,-0.21050
1784809224.763,-60.048470,-16.173203,91.652,39.608,-0.00001,-0.21054
1784809224.885,-60.054855,-15.076026,91.655,39.604,0.00021,-0.21031
1784809224.986,-60.061180,-13.965793,91.655,39.594,-0.00007,-0.21022
1784809225.113,-60.070076,-12.329954,91.656,39.627,0.00004,-0.21051
1784809225.222,-60.076363,-11.157339,91.658,39.636,-0.00004,-0.21081
1784809225.343,-60.082291,-10.061246,91.658,39.631,0.00027,-0.21103
1784809225.444,-60.088432,-8.939190,91.659,39.624,0.00004,-0.21119
1784809225.548,-60.094696,-7.798705,91.660,39.612,-0.00013,-0.21133
1784809225.673,-60.103271,-6.179239,91.659,39.594,0.00018,-0.21185
1784809225.793,-60.109062,-5.089479,91.659,39.603,0.00065,-0.21218
1784809225.894,-60.114685,-3.979997,91.658,39.617,0.00064,-0.21279
1784809226.021,-60.122719,-2.368103,91.661,39.588,0.00107,-0.21380
1784809226.130,-60.127678,-1.379266,91.668,39.591,0.00092,-0.21440
1784809226.253,-60.135845,0.188797,91.683,39.608,0.00032,-0.21504
1784809226.373,-60.141975,1.262252,91.689,39.598,-0.00055,-0.21493
1784809226.473,-60.148602,2.379602,91.691,39.583,-0.00049,-0.21529
1784809226.597,-60.158180,3.981007,91.685,39.593,-0.00020,-0.21662
1784809226.707,-60.163864,4.955222,91.679,39.600,-0.00041,-0.21757
1784809226.830,-60.172798,6.545093,91.673,39.597,-0.00085,-0.21996
1784809226.949,-60.178543,7.595484,91.667,39.578,-0.00082,-0.22041
1784809227.069,-60.186920,9.163125,91.652,39.592,-0.00098,-0.21306
1784809227.173,-60.192856,10.310198,91.640,39.602,-0.00114,-0.21104
1784809227.284,-60.197681,11.288134,91.630,39.602,-0.00116,-0.21029
1784809227.405,-60.205120,12.860556,91.612,39.576,-0.00111,-0.21345
1784809227.520,-60.209702,13.884826,91.601,39.587,-0.00067,-0.21284
1784809227.631,-60.214691,15.058569,91.589,39.599,0.00022,-0.21137
1784809227.752,-60.220947,16.616280,91.579,39.611,0.00128,-0.21062
1784809227.872,-60.225204,17.707239,91.586,39.590,0.00210,-0.21026
1784809227.998,-60.231880,19.345896,91.613,39.579,0.00274,-0.20945
1784809228.116,-60.236694,20.419739,91.635,39.585,0.00254,-0.20848
1784809228.238,-60.244549,21.991076,91.674,39.598,0.00246,-0.20625
1784809228.339,-60.250866,23.101124,91.705,39.608,0.00248,-0.20713
1784809228.448,-60.256943,24.071720,91.734,39.596,0.00121,-0.20983
1784809228.572,-60.268280,25.658100,91.774,39.590,-0.00092,-0.21286
1784809228.690,-60.276459,26.719997,91.780,39.599,-0.00175,-0.21429
1784809228.809,-60.288212,28.248158,91.762,39.600,-0.00244,-0.21637
1784809228.921,-60.296268,29.397827,91.737,39.572,-0.00249,-0.21872
1784809229.039,-60.303623,30.571348,91.706,39.569,-0.00117,-0.22199
1784809229.160,-60.312363,32.133152,91.672,39.578,0.00089,-0.22577
1784809229.268,-60.317287,33.069805,91.666,39.587,0.00177,-0.22220
1784809229.399,-60.326298,34.749756,91.680,39.602,0.00309,-0.21452
1784809229.508,-60.331970,35.728859,91.703,39.609,0.00315,-0.20971
1784809229.609,-60.338905,36.828194,91.736,39.589,0.00277,-0.20627
1784809229.733,-60.350079,38.417564,91.785,39.584,0.00197,-0.20164
1784809229.851,-60.358273,39.482098,91.818,39.601,0.00091,-0.20192
1784809229.975,-60.371826,41.091980,91.847,39.605,-0.00054,-0.20898
1784809230.096,-60.381279,42.164806,91.854,39.589,0.00026,-0.21327
1784809230.217,-60.395412,43.746552,91.853,39.607,0.00160,-0.21770
1784809230.333,-60.404694,44.797562,91.857,39.620,0.00204,-0.21946
1784809230.453,-60.418686,46.348072,91.884,39.595,0.00338,-0.22174
1784809230.573,-60.428734,47.414116,91.912,39.586,0.00345,-0.21967
1784809230.691,-60.444366,48.965382,91.963,39.602,0.00415,-0.20827
1784809230.793,-60.456432,50.077705,92.005,39.605,0.00301,-0.20127
1784809230.901,-60.467648,51.047253,92.045,39.590,0.00194,-0.20391
1784809231.022,-60.486839,52.597343,92.090,39.597,0.00045,-0.20884
1784809231.158,-60.506439,54.095539,92.111,39.606,0.00064,-0.21276
1784809231.276,-60.520615,55.156788,92.118,39.584,0.00107,-0.21627
1784809231.394,-60.541267,56.691261,92.128,39.592,0.00122,-0.22134
1784809231.496,-60.556549,57.816071,92.138,39.602,0.00132,-0.22458
1784809231.605,-60.569778,58.781815,92.148,39.602,0.00206,-0.22280
1784809231.723,-60.590992,60.307934,92.171,39.584,0.00207,-0.21713
1784809231.861,-60.612598,61.825359,92.200,39.595,0.00894,-0.21130
1784809231.977,-60.627983,62.869556,92.218,39.553,0.00780,-0.21142
1784809232.095,-60.651466,64.386314,92.331,38.840,-0.00071,-0.21257
1784809232.214,-60.669067,65.413895,92.385,38.121,0.01040,-0.21166
1784809232.332,-60.696266,66.880325,92.495,37.001,-0.00091,-0.20934
1784809232.441,-60.714085,67.763390,92.567,36.359,-0.01048,-0.20693
1784809232.559,-60.744049,69.164566,92.527,35.239,-0.02148,-0.20143
1784809232.676,-60.762867,70.084976,92.375,34.434,-0.02686,-0.19429
1784809232.796,-60.784424,71.404816,92.060,33.304,-0.02747,-0.16320
1784809232.914,-60.794209,72.302628,91.802,32.500,-0.02471,-0.14533
1784809233.032,-60.800533,73.529877,91.457,31.380,-0.01925,-0.12795
1784809233.139,-60.800682,74.270111,91.274,30.741,-0.01540,-0.12113
1784809233.257,-60.796520,75.438889,91.049,29.626,-0.01798,-0.11477
1784809233.376,-60.791428,76.216339,90.924,28.839,-0.02535,-0.11286
1784809233.490,-60.781769,77.279518,90.720,27.827,-0.05250,-0.11294
1784809233.611,-60.772209,78.051254,90.469,27.166,-0.08096,-0.11555
1784809233.729,-60.752491,79.087921,89.824,26.301,-0.14729,-0.12529
1784809233.837,-60.733673,79.716934,89.203,25.831,-0.18223,-0.13191
1784809233.954,-60.687378,80.691940,87.709,25.033,-0.22578,-0.14804
1784809234.068,-60.641205,81.325790,86.429,24.487,-0.25523,-0.15072
1784809234.186,-60.544846,82.247070,84.224,23.767,-0.29355,-0.15942
1784809234.301,-60.458614,82.861168,82.526,23.381,-0.31913,-0.14528
1784809234.419,-60.301071,83.734955,79.788,22.704,-0.34022,-0.11730
1784809234.528,-60.181984,84.269226,77.933,22.222,-0.34952,-0.11197
1784809234.648,-59.957039,85.103172,74.822,21.605,-0.34879,-0.10587
1784809234.763,-59.786762,85.634674,72.745,21.207,-0.34305,-0.09845
1784809234.863,-59.587090,86.184677,70.565,20.848,-0.33080,-0.09064
1784809234.986,-59.270565,86.945648,67.557,20.502,-0.30288,-0.08431
1784809235.094,-59.060646,87.396683,65.817,20.444,-0.28685,-0.07873
1784809235.216,-58.690536,88.118553,63.180,20.356,-0.26805,-0.06962
1784809235.334,-58.424713,88.593369,61.537,20.296,-0.25775,-0.06797
1784809235.458,-58.016411,89.268761,59.282,20.218,-0.24617,-0.06310
1784809235.572,-57.717506,89.728966,57.788,20.164,-0.24242,-0.06609
1784809235.693,-57.263031,90.382996,55.693,20.089,-0.23782,-0.07506
1784809235.800,-56.975159,90.772720,54.439,20.047,-0.24398,-0.07832
1784809235.923,-56.486004,91.396469,52.413,19.951,-0.27289,-0.08038
1784809236.040,-56.147163,91.803146,51.013,19.895,-0.28393,-0.08320
1784809236.160,-55.628574,92.387451,48.744,19.772,-0.29694,-0.09069
1784809236.282,-55.253078,92.781525,47.070,19.681,-0.30266,-0.09297
1784809236.401,-54.702164,93.318481,44.626,19.552,-0.29834,-0.11265
1784809236.511,-54.344555,93.642944,43.063,19.499,-0.28997,-0.33589
1784809236.630,-53.765743,94.132553,40.639,19.478,-0.27311,-0.09627
1784809236.747,-53.354412,94.456451,39.030,19.476,-0.26992,-0.08989
1784809236.868,-52.736053,94.910316,36.781,19.479,-0.27220,-0.08389
1784809236.969,-52.288841,95.216553,35.216,19.475,-0.26717,-0.07742
1784809237.078,-51.886551,95.477417,33.826,19.474,-0.25707,-0.07551
1784809237.200,-51.224842,95.877480,31.619,19.480,-0.23488,-0.08004
1784809237.316,-50.775135,96.130043,30.227,19.497,-0.22296,-0.08775
1784809237.417,-50.292706,96.385574,28.836,19.531,-0.21355,-0.09326
1784809237.538,-49.601032,96.727615,26.992,19.585,-0.20975,-0.08012
1784809237.648,-49.168041,96.928612,25.903,19.620,-0.21302,-0.07251
1784809237.749,-48.704159,97.133423,24.765,19.617,-0.23752,-0.07085
1784809237.860,-48.008331,97.420456,23.017,19.563,-0.30327,-0.07978
1784809237.976,-47.516510,97.608047,21.638,19.553,-0.33291,-0.08729
1784809238.093,-46.804413,97.853958,19.230,19.600,-0.33066,-0.10018
1784809238.204,-46.345005,97.993576,17.529,19.728,-0.32216,-0.11199
1784809238.320,-45.599216,98.187012,14.857,20.108,-0.30762,-0.17235
1784809238.436,-45.072815,98.301529,13.067,20.428,-0.27138,-0.47228
1784809238.536,-44.514576,98.405212,11.252,20.745,-0.23065,-0.11368
1784809238.658,-43.694099,98.527328,8.931,21.202,-0.19474,-0.06786
1784809238.766,-43.181534,98.587738,7.719,21.527,-0.16760,-0.04594
1784809238.888,-42.336250,98.665756,6.025,21.968,-0.13799,-0.02463
1784809239.032,-41.454033,98.724052,4.602,22.361,-0.11119,-0.00844
1784809239.142,-40.803902,98.754578,3.716,22.627,-0.08926,0.01477
1784809239.258,-40.159027,98.775818,2.952,22.884,-0.06913,0.03087
1784809239.362,-39.498760,98.789459,2.318,23.140,-0.05429,0.03925
1784809239.486,-38.568737,98.798164,1.662,23.537,-0.03761,0.04050
1784809239.603,-37.929966,98.799011,1.325,23.735,-0.02853,0.03458
1784809239.724,-36.985165,98.794716,0.963,24.081,-0.01690,0.01747
1784809239.844,-36.320278,98.788795,0.789,24.328,-0.01082,0.00242
1784809239.966,-35.350945,98.777367,0.624,24.723,-0.00359,-0.02231
1784809240.075,-34.735168,98.768982,0.564,24.919,0.00026,-0.03914
1784809240.195,-33.755486,98.754837,0.528,25.261,0.00518,-0.06673
1784809240.310,-33.098694,98.745262,0.539,25.506,0.00713,-0.08305
1784809240.430,-32.095490,98.731133,0.592,25.849,0.00967,-0.09950
1784809240.549,-31.381176,98.721748,0.648,26.096,0.01043,-0.10982
1784809240.666,-30.379475,98.710014,0.746,26.442,0.01963,-0.12286
1784809240.776,-29.713184,98.703285,0.833,26.618,0.02047,-0.13046
1784809240.895,-28.674463,98.695160,1.048,26.835,0.01831,-0.13995
1784809241.013,-27.958252,98.692062,1.197,26.931,0.03277,-0.14470
1784809241.134,-26.908155,98.691017,1.416,26.791,0.02944,-0.14979
1784809241.255,-26.168266,98.692848,1.644,26.305,0.02129,-0.15086
1784809241.375,-25.146029,98.700447,1.925,25.562,0.01100,-0.14728
1784809241.493,-24.539417,98.707367,2.039,25.169,0.00568,-0.14274
1784809241.602,-23.560329,98.720558,2.140,24.541,0.00246,-0.13343
1784809241.718,-22.922670,98.729523,2.175,24.126,0.00029,-0.12820
1784809241.841,-21.990374,98.742889,2.191,23.596,-0.00331,-0.12227
1784809241.948,-21.362980,98.751923,2.176,23.252,-0.00376,-0.11832
1784809242.055,-20.791618,98.759964,2.154,22.993,-0.00222,-0.11490
1784809242.161,-19.920404,98.771561,2.124,22.564,-0.00395,-0.11045
1784809242.298,-19.072054,98.782318,2.085,22.140,-0.00562,-0.10788
1784809242.418,-18.472601,98.789688,2.044,21.816,-0.00668,-0.10672
1784809242.538,-17.638535,98.799210,1.976,21.308,-0.00955,-0.10583
1784809242.658,-17.045570,98.805267,1.927,20.967,-0.00632,-0.10582
1784809242.775,-16.251553,98.812393,1.852,20.560,0.00377,-0.10433
1784809242.881,-15.759188,98.816292,1.829,20.506,0.01317,-0.10266
1784809242.999,-14.975808,98.822433,1.877,20.504,0.03457,-0.10002
1784809243.115,-14.430178,98.827606,1.993,20.502,0.05928,-0.09728
1784809243.233,-13.646012,98.838043,2.337,20.488,0.09395,-0.09034
1784809243.350,-13.095129,98.849091,2.741,20.471,0.12651,-0.08203
1784809243.474,-12.271638,98.874802,3.610,20.431,0.18571,-0.07240
1784809243.583,-11.774426,98.897453,4.336,20.397,0.21831,-0.06637
1784809243.698,-11.002879,98.947571,5.847,20.298,0.25952,-0.05754
1784809243.815,-10.469995,98.995926,7.138,20.210,0.28681,-0.05813
1784809243.933,-9.700422,99.089951,9.277,20.063,0.32618,-0.04884
1784809244.054,-9.146180,99.177444,11.027,19.933,0.34551,-0.04783
1784809244.175,-8.379949,99.329498,13.743,19.731,0.35864,-0.05971
1784809244.282,-7.919118,99.440231,15.501,19.619,0.36651,-0.07036
1784809244.405,-7.169834,99.654045,18.486,19.403,0.37921,-0.07102
1784809244.521,-6.690937,99.813721,20.465,19.341,0.38837,-0.07426
1784809244.641,-5.991061,100.081528,23.484,19.207,0.39154,-0.08721
1784809244.758,-5.515352,100.288857,25.628,19.115,0.39122,-0.09606
1784809244.873,-4.868596,100.606079,28.630,19.003,0.38447,-0.09159
1784809244.983,-4.453568,100.832466,30.602,18.948,0.38560,-0.09033
1784809245.099,-3.839740,101.202766,33.562,18.864,0.37738,-0.09422
1784809245.219,-3.430306,101.474693,35.571,18.806,0.36879,-0.09968
1784809245.332,-2.846606,101.899399,38.474,18.759,0.37075,-0.10349
1784809245.449,-2.458187,102.207817,40.427,18.722,0.36145,-0.10455
1784809245.566,-1.913175,102.678734,43.269,18.675,0.35044,-0.11162
1784809245.674,-1.582580,102.988571,45.024,18.668,0.34999,-0.10644
1784809245.788,-1.090946,103.485931,47.663,18.658,0.35492,-0.09630
1784809245.905,-0.767187,103.839279,49.453,18.655,0.35573,-0.09315
1784809246.018,-0.304666,104.385010,52.156,18.625,0.35629,-0.09891
1784809246.134,-0.005097,104.768837,54.006,18.604,0.35528,-0.09928
1784809246.250,0.409129,105.346039,56.705,18.585,0.36386,-0.09052
1784809246.355,0.651568,105.712341,58.380,18.579,0.37071,-0.08876
1784809246.474,1.018119,106.313919,61.110,18.548,0.37400,-0.09400
1784809246.583,1.243292,106.718971,62.943,18.529,0.37942,-0.09969
1784809246.701,1.558581,107.345825,65.751,18.490,0.39678,-0.09119
1784809246.817,1.765108,107.804329,67.803,18.449,0.40072,-0.08719
1784809246.930,2.018423,108.437241,70.684,18.382,0.36331,-0.08687
1784809247.032,2.157673,108.831169,72.456,18.409,0.34662,-0.08917
1784809247.143,2.357527,109.478096,75.107,18.601,0.32578,-0.08939
1784809247.276,2.532649,110.148956,77.612,18.984,0.31176,-0.14235
1784809247.411,2.685845,110.853104,80.041,19.453,0.27622,-0.11999
1784809247.525,2.774791,111.341286,81.607,19.737,0.26533,-0.13601
1784809247.642,2.885750,112.091537,83.796,20.218,0.24777,-0.16009
1784809247.760,2.950710,112.655464,85.327,20.563,0.19146,-0.16160
1784809247.874,3.016197,113.430023,87.169,21.083,0.16978,-0.18848
1784809247.982,3.046458,113.934357,88.148,21.351,0.15269,-0.19362
1784809248.098,3.079605,114.766808,89.615,21.793,0.13790,-0.18973
1784809248.236,3.093519,115.608673,90.906,22.186,0.12423,-0.20743
1784809248.352,3.092509,116.199203,91.750,22.447,0.11303,-0.22128
1784809248.468,3.076353,117.062653,92.874,22.801,0.09805,-0.22707
1784809248.590,3.054986,117.681549,93.591,23.044,0.09070,-0.23302
1784809248.699,3.013031,118.542053,94.479,23.328,0.08154,-0.24974
1784809248.807,2.978735,119.104980,95.010,23.561,0.07515,-0.25493
1784809248.921,2.914768,119.993523,95.770,23.843,0.06455,-0.25332
1784809249.042,2.860884,120.645424,96.269,24.078,0.05879,-0.24911
1784809249.144,2.797374,121.341240,96.753,24.316,0.05506,-0.24527
1784809249.248,2.728502,122.032684,97.189,24.600,0.05286,-0.23643
