x,y
-59.8589391702753,-139.8933176971833
-59.859777943218,-139.39332453671952
-59.8606167161607,-138.89333137625573
-59.8614554891034,-138.39333821579194
-59.8622942620461,-137.89334505532815
-59.8631330349888,-137.39335189486437
-59.8639718079315,-136.89335873440058
-59.8648105808742,-136.3933655739368
-59.8656493538169,-135.893372413473
-59.8664881267596,-135.39337925300921
-59.8673268997023,-134.89338609254543
-59.868165672645,-134.39339293208164
-59.8690044455877,-133.89339977161785
-59.869843227644544,-133.39340111694045
-59.87068200970139,-132.89340246226305
-59.871520791758236,-132.39340380758566
-59.87235957381508,-131.89340515290826
-59.87319835587193,-131.39340649823086
-59.874037137928774,-130.89340784355346
-59.87487591998562,-130.39340918887606
-59.875714702042465,-129.89341053419867
-59.87655348409931,-129.39341187952127
-59.87739226615616,-128.89341322484387
-59.878231048213,-128.39341457016647
-59.87906983026985,-127.89341591548909
-59.879908612326695,-127.3934172608117
-59.88074739438354,-126.89341860613432
-59.881586176440386,-126.39341995145693
-59.88242495849723,-125.89342129677955
-59.88326374055408,-125.39342264210217
-59.884102522610924,-124.89342398742478
-59.88466601172695,-124.55752767482772
-59.90909080379712,-124.05812643075464
-59.93351559586729,-123.55872518668156
-59.95794038793746,-123.05932394260847
-59.98236518000763,-122.55992269853539
-60.006789972077804,-122.0605214544623
-60.031214764147975,-121.56112021038922
-60.0333712142789,-121.06112510561279
-60.03552766440983,-120.56113000083636
-60.03768411454075,-120.06113489605993
-60.03984056467168,-119.5611397912835
-60.041997014802604,-119.06114468650706
-60.04415346493353,-118.56114958173063
-60.046309915064455,-118.0611544769542
-60.04846636519538,-117.56115937217777
-60.04875536794812,-117.06116040881923
-60.049044370700855,-116.5611614454607
-60.04933337345359,-116.06116248210216
-60.04962237620633,-115.56116351874363
-60.04991137895907,-115.06116455538509
-60.050200381711804,-114.56116559202655
-60.05048938446454,-114.06116662866802
-60.05077838721728,-113.56116766530948
-60.051067389970015,-113.06116870195095
-60.04405769218927,-112.56121838756438
-60.037047994408525,-112.06126807317781
-60.03003829662778,-111.56131775879125
-60.023028598847034,-111.06136744440468
-60.01601890106629,-110.56141713001811
-60.009009203285544,-110.06146681563155
-60.0019995055048,-109.56151650124498
-59.99498980772405,-109.06156618685841
-59.98274265624706,-108.56171717898386
-59.97049550477007,-108.0618681711093
-59.95824835329308,-107.56201916323474
-59.94600120181609,-107.06217015536018
-59.9337540503391,-106.56232114748562
-59.921506898862106,-106.06247213961106
-59.9083240747036,-105.56264650117028
-59.90742897847667,-105.52870900509879
-60.10581400350202,-43.4557633921504
-60.10862152419917,-42.95577172277913
-60.111429044896326,-42.455780053407864
-60.11423656559348,-41.955788384036595
-60.11704408629063,-41.455796714665325
-60.11985160698779,-40.955805045294056
-60.12265912768494,-40.45581337592279
-60.125466648382094,-39.95582170655152
-60.12827416907925,-39.45583003718025
-60.1310816897764,-38.95583836780898
-60.133889195958794,-38.45584925316938
-60.13669670214119,-37.955860138529786
-60.13950420832358,-37.45587102389019
-60.14231171450597,-36.95588190925059
-60.145119220688365,-36.455892794610996
-60.14792672687076,-35.9559036799714
-60.15073423305315,-35.4559145653318
-60.15354173923554,-34.955925450692206
-60.15604465093929,-34.51018160348758
-60.15885215484144,-34.010192928226026
-60.16165965874359,-33.51020425296447
-60.164467162645735,-33.010215577702915
-60.16727468114723,-32.51022430099211
-60.17008219964872,-32.0102330242813
-60.17288971815021,-31.510241747570493
-60.1756972366517,-31.010250470859688
-60.17850475515319,-30.510259194148883
-60.18131227365468,-30.010267917438078
-60.184119792156174,-29.510276640727273
-60.186927310657666,-29.010285364016468
-60.18973482915916,-28.510294087305663
-60.19254234766065,-28.010302810594858
-60.19534986616214,-27.510311533884053
-60.19815738466363,-27.010320257173248
-60.20096490718921,-26.51032826841302
-60.20377242971479,-26.01033627965279
-60.20657995224037,-25.51034429089256
-60.20938747476595,-25.010352302132333
-60.212194997291526,-24.510360313372104
-60.215002519817105,-24.010368324611875
-60.217810042342684,-23.510376335851646
-60.22061756486826,-23.010384347091417
-60.22342508739384,-22.51039235833119
-60.22623260991942,-22.01040036957096
-60.229040132445,-21.51040838081073
-60.23184765497058,-21.0104163920505
-60.23465517682135,-20.510424536102892
-60.23746269867212,-20.010432680155283
-60.24027022052289,-19.510440824207674
-60.24307774237366,-19.010448968260064
-60.24588526422443,-18.510457112312455
-60.248692786075196,-18.010465256364846
-60.251500307925966,-17.510473400417236
-60.254307829776735,-17.010481544469627
-60.25711535093428,-16.51048981306301
-60.25992287209182,-16.010498081656394
-60.26273039324936,-15.510506350249779
-60.265537914406906,-15.010514618843164
-60.26834541742572,-14.510525840255571
-60.271152920444536,-14.010537061667979
-60.27396042346335,-13.510548283080386
-60.276767926482165,-13.010559504492793
-60.27957542950098,-12.5105707259052
-60.282382932519795,-12.010581947317608
-60.28519043553861,-11.510593168730015
-60.287997938557425,-11.010604390142422
-60.29080544157624,-10.51061561155483
-60.293612944595054,-10.010626832967237
-60.29642044761387,-9.510638054379644
-60.299227950632684,-9.010649275792051
-60.3020354536515,-8.510660497204459
-60.30284466617741,-8.366547675337642
-60.305652180407066,-7.866557341980539
-60.308459694636724,-7.366567008623436
-60.31126720886638,-6.866576675266333
-60.31407472309604,-6.36658634190923
-60.3168822373257,-5.8665960085521265
-60.31968975155536,-5.366605675195023
-60.32249726578502,-4.86661534183792
-60.325304780014676,-4.366625008480817
-60.328112294244335,-3.8666346751237137
-60.33091980847399,-3.3666443417666105
-60.33372732270365,-2.8666540084095073
-60.33653483693331,-2.366663675052404
-60.33934235116297,-1.8666733416953012
-60.34214986539263,-1.3666830083381982
-60.34495737962229,-0.8666926749810953
-60.347764893851945,-0.36670234162399223
-60.34860723745078,-0.21668933285400271
-60.351414751146955,0.2833010862923873
-60.35422226484313,0.7832915054387773
-60.35702977853931,1.2832819245851674
-60.35983729223548,1.7832723437315574
-60.363242815131976,2.2832605849649523
-60.36664833802847,2.783248826198347
-60.37005386092496,3.2832370674317417
-60.373459383821455,3.7832253086651364
-60.37686490671795,4.283213549898531
-60.38027042961444,4.783201791131926
-60.383675952510934,5.283190032365321
-60.38708147540743,5.7831782735987165
-60.39048699830392,6.283166514832112
-60.39473666828281,6.783148412256956
-60.3989863382617,7.283130309681801
-60.39918055068634,7.7831301853576935
-60.39937476311098,8.283130061033585
-60.399568975535615,8.783129936709477
-60.399763187960254,9.283129812385368
-60.40177650221347,9.783125604367942
-60.40378981646669,10.283121396350516
-60.40580313071991,10.78311718833309
-60.40781644497313,11.283112980315664
-60.40876632963773,11.510706165805459
-60.41250790353812,12.010692154503849
-60.41624947743851,12.510678143202238
-60.419991051338904,13.010664131900628
-60.421448442769616,13.510660726761442
-60.42290583420033,14.010657321622256
-60.42436322563104,14.51065391648307
-60.42582061706175,15.010650511343885
-60.427609562218066,15.510646950343764
-60.42939850737438,16.01064338934364
-60.43118745253069,16.51063982834352
-60.43297639768701,17.0106362673434
-60.43476534284332,17.51063270634328
-60.436554287999634,18.01062914534316
-60.43834323315595,18.51062558434304
-60.44013217831226,19.01062202334292
-60.441921123468575,19.510618462342798
-60.44371006862489,20.010614901342677
-60.4454990137812,20.510611340342557
-60.447287958937515,21.010607779342436
-60.44907690409383,21.510604218342316
-60.45086584925014,22.010600657342195
-60.452654794406456,22.510597096342075
-60.45718058858419,23.010576612008837
-60.46170638276192,23.5105561276756
-60.46623217693965,24.01053564334236
-60.47075797111738,24.510515159009124
-60.47528376529511,25.010494674675886
-60.47980955947284,25.51047419034265
-60.48433535365057,26.01045370600941
-60.4888611478283,26.510433221676173
-60.49338694200603,27.010412737342936
-60.497912736183764,27.510392253009698
-60.502438530361495,28.01037176867646
-60.506964324539226,28.510351284343223
-60.51149011871696,29.010330800009985
-60.51601591289469,29.510310315676747
-60.52054170707242,30.01028983134351
-60.52506750125015,30.510269347010272
-60.52959329542788,31.010248862677035
-60.53411908960561,31.510228378343797
-60.53864488378334,32.010207894010556
-60.53904086645578,32.510207577742406
-60.539436849128215,33.01020726147426
-60.53983283180065,33.51020694520611
-60.54022881447309,34.01020662893796
-60.540624797145526,34.51020631266981
-60.54102077981796,35.01020599640166
-60.5414167624904,35.51020568013351
-60.54181274516284,36.01020536386536
-60.5438695066316,36.51020095348388
-60.54592626810037,37.0101965431024
-60.54798302956913,37.510192132720924
-60.5500397910379,38.010187722339445
-60.55209655250666,38.51018331195797
-60.554153313975426,39.01017890157649
-60.560558428749886,39.5101369123035
-60.566963543524345,40.010094923030515
-60.573368658298804,40.51005293375753
-60.57977377307326,41.01001094448454
-60.58617888784772,41.509968955211555
-60.59258400262218,42.00992696593857
-60.59898911739664,42.50988497666558
-60.6053942321711,43.009842987392595
-60.610643293937144,43.50981254975334
-60.61589235570319,44.00978211211409
-60.62114141746923,44.509751674474835
-60.626390479235276,45.00972123683558
-60.63163954100132,45.50969079919633
-60.636888602767364,46.009660361557074
-60.64213766453341,46.50962992391782
-60.64738672629945,47.00959948627857
-60.6487287744457,47.50959752037799
-60.65007082259195,48.00959555447741
-60.6514128707382,48.50959358857683
-60.65275491888445,49.00959162267625
-60.654096967030696,49.50958965677567
-60.655439015176945,50.00958769087509
-60.66321845083052,50.509527103258144
-60.670997886484095,51.0094665156412
-60.67877732213767,51.50940592802426
-60.686556757791244,52.009345340407314
-60.69433619344482,52.50928475279037
-60.702115629098394,53.00922416517343
-60.70989506475197,53.509163577556485
-60.71767450040554,54.00910298993954
-60.72605543342781,54.50903267663211
-60.734436366450076,55.00896236332468
-60.74281729947234,55.508892050017245
-60.75119823249461,56.00882173670981
-60.759579165516875,56.50875142340238
-60.76796009853914,57.00868111009495
-60.77634103156141,57.508610796787515
-60.784721964583674,58.00854048348008
-60.78981215174727,58.50851457093197
-60.794902338910866,59.00848865838386
-60.79999252607446,59.50846274583575
-60.80508271323806,60.00843683328764
-60.81017290040165,60.50841092073953
-60.81526308756525,61.00838500819142
-60.820353274728845,61.50835909564331
-60.82544346189244,62.008333183095196
-60.83356371138747,62.50826708293019
-60.8416839608825,63.00820098276518
-60.84980421037753,63.508134882600174
-60.85792445987256,64.00806878243517
-60.866044709367586,64.50800268227017
-60.874164958862615,65.00793658210517
-60.882285208357644,65.50787048194017
-60.89040545785267,66.00780438177517
-60.8991318458169,66.50772815580535
-60.907858233781134,67.00765192983553
-60.916584621745365,67.50757570386571
-60.925311009709596,68.00749947789589
-60.934037397673826,68.50742325192607
-60.94276378563806,69.00734702595625
-60.95149017360229,69.50727079998643
-60.96021656156652,70.00719457401661
-60.95571313383831,70.50717426711113
-60.9512097061101,71.00715396020564
-60.94670627838189,71.50713365330016
-60.94220285065368,72.00711334639468
-60.93769942292547,72.50709303948919
-60.93319599519726,73.00707273258371
-60.92869256746905,73.50705242567822
-60.92418913974084,74.00703211877274
-60.91968571201263,74.50701181186726
-60.91518228428442,75.00699150496177
-60.91067885655621,75.50697119805629
-60.906175428828,76.00695089115081
-60.90167200109979,76.50693058424532
-60.89716857337158,77.00691027733984
-60.89266514564337,77.50688997043436
-60.88816171791516,78.00686966352887
-60.88365829018695,78.50684935662339
-60.87915486245874,79.00682904971791
-60.8764564244193,79.3064151215367
-60.88454669071385,79.80634957775392
-60.89263695700839,80.30628403397114
-60.90072722330294,80.80621849018836
-60.90881748959748,81.30615294640558
-60.916907755892026,81.8060874026228
-60.92499802218657,82.30602185884001
-60.933088288481116,82.80595631505723
-60.94117855477566,83.30589077127445
-60.949268821070206,83.80582522749167
-60.95735908736475,84.30575968370889
-60.965449353659295,84.8056941399261
-60.97353961995384,85.30562859614332
-60.981629886248385,85.80556305236054
-60.98972015254293,86.30549750857776
-60.99838783774098,86.80542232312041
-61.00705552293903,87.30534713766306
-61.015723208137075,87.80527195220571
-61.024390893335124,88.30519676674837
-61.03305857853317,88.80512158129102
-61.04172626373122,89.30504639583367
-61.05039394892927,89.80497121037632
-61.05906163412732,90.30489602491897
-61.067729319325366,90.80482083946163
-61.076397004523415,91.30474565400428
-61.08506468972146,91.80467046854693
-61.09373237491951,92.30459528308958
-61.10240006011756,92.80452009763223
-61.11106774531561,93.30444491217489
-61.11973543051366,93.80436972671754
-61.128403115711706,94.30429454126019
-61.137089240094404,94.80421876001104
-61.1457753644771,95.30414297876189
-61.1544614888598,95.80406719751274
-61.1631476132425,96.30399141626359
-61.1718337376252,96.80391563501443
-61.1805198620079,97.30383985376528
-61.1892059863906,97.80376407251613
-61.197892110773296,98.30368829126698
-61.206578235155995,98.80361251001783
-61.21526435953869,99.30353672876868
-61.22395048392139,99.80346094751953
-61.23263660830409,100.30338516627037
-61.24132273268679,100.80330938502122
-61.25000885706949,101.30323360377207
-61.25869498145219,101.80315782252292
-61.267381105834886,102.30308204127377
-61.276067230217585,102.80300626002462
-61.284753354600284,103.30293047877547
-61.28786116070114,103.48179823020473
-61.29654832610118,103.98172237732058
-61.30523549150122,104.48164652443643
-61.31392265690126,104.98157067155228
-61.3226098223013,105.48149481866812
-61.33129698770134,105.98141896578397
-61.32981150683581,106.48140974160751
-61.32832602597028,106.98140051743104
-61.326840545104744,107.48139129325457
-61.32535506423921,107.98138206907811
-61.32386958337368,108.48137284490164
-61.322384102508146,108.98136362072518
-61.32089862164261,109.48135439654871
-61.31941314077708,109.98134517237224
-61.31792765991155,110.48133594819578
-61.316442179046014,110.98132672401931
-61.31495669818048,111.48131749984285
-61.31347121731495,111.98130827566638
-61.311985736449415,112.48129905148991
-61.31050025558388,112.98128982731345
-61.30901477471835,113.48128060313698
-61.30752929385282,113.98127137896051
-61.306043812987284,114.48126215478405
-61.30455833212175,114.98125293060758
-61.30307285125622,115.48124370643112
-61.301587370390685,115.98123448225465
-61.30010188952515,116.48122525807818
-61.29861640865962,116.98121603390172
-61.297130927794086,117.48120680972525
-61.29564544692855,117.98119758554878
-61.29415996606302,118.48118836137232
-61.29267448519749,118.98117913719585
-61.291189004331954,119.48116991301939
-61.28970352346642,119.98116068884292
-61.28821804260089,120.48115146466645
-61.286732561735356,120.98114224048999
-61.28432340345685,121.48113480455187
-61.284229025710374,121.50072179967538
-61.30075275703227,122.00008449554682
-61.31727648835417,122.49944719141826
-61.333800219676064,122.9988098872897
-61.37008983829866,123.4972665952916
-61.40637945692126,123.99572330329352
-61.442669075543854,124.49418001129543
-61.47895869416645,124.99263671929734
-61.51524831278905,125.49109342729925
-61.551537931411644,125.98955013530116
-61.58782755003424,126.48800684330307
-61.64748400344996,126.98410595544811
-61.70714045686568,127.48020506759316
-61.7667969102814,127.97630417973821
-61.82645336369712,128.47240329188327
-61.88610981711284,128.96850240402833
-61.94576627052856,129.4646015161734
-62.04511089225642,129.95426881641598
-62.144455513984276,130.44393611665856
-62.243800135712135,130.93360341690115
-62.343144757439994,131.42327071714374
-62.44248937916785,131.91293801738632
-62.54183400089571,132.4026053176289
-62.68759937838929,132.880464164606
-62.83336475588286,133.35832301158308
-62.97913013337644,133.83618185856017
-63.12489551087001,134.31404070553725
-63.27066088836359,134.79189955251434
-63.43978509106149,135.26196208469722
-63.60890929375939,135.7320246168801
-63.77803349645729,136.20208714906298
-63.94715769915519,136.67214968124586
-64.1162819018531,137.14221221342873
-64.285406104551,137.61227474561161
-64.50979759796125,138.0582483574771
-64.7341890913715,138.5042219693426
-64.95858058478176,138.9501955812081
-65.18297207819201,139.3961691930736
-65.40736357160226,139.8421428049391
-65.63175506501251,140.2881164168046
-65.88835787231585,140.71602604232592
-66.14496067961919,141.14393566784724
-66.40156348692253,141.57184529336857
-66.65816629422586,141.9997549188899
-66.9147691015292,142.42766454441121
-67.20314682238617,142.83440518601415
-67.49152454324314,143.2411458276171
-67.77990226410012,143.64788646922003
-68.06827998495709,144.05462711082296
-68.35665770581406,144.4613677524259
-68.64503542667103,144.86810839402884
-68.9607749347205,145.25392662589363
-69.27651444276998,145.63974485775842
-69.59225395081945,146.0255630896232
-69.90799345886893,146.411381321488
-70.2237329669184,146.79719955335278
-70.58241913981041,147.1437955582498
-70.94110531270242,147.4903915631468
-71.29979148559443,147.8369875680438
-71.65847765848643,148.18358357294082
-72.01716383137844,148.53017957783783
-72.37585000427045,148.87677558273484
-72.75899612035597,149.19641410307733
-73.1421422364415,149.51605262341982
-73.52528835252703,149.83569114376232
-73.90843446861255,150.1553296641048
-74.29158058469808,150.4749681844473
-74.704210197691,150.75586831812407
-75.11683981068391,151.03676845180084
-75.52946942367683,151.3176685854776
-75.94209903666975,151.59856871915437
-76.35472864966266,151.87946885283114
-76.76735826265558,152.1603689865079
-77.20438261597187,152.4012384233209
-77.64140696928816,152.6421078601339
-78.07843132260444,152.8829772969469
-78.51545567592073,153.1238467337599
-78.95248002923702,153.3647161705729
-79.38950438255331,153.6055856073859
-79.84712794653537,153.80400342441226
-80.30475151051742,154.0024212414386
-80.76237507449947,154.20083905846496
-81.21999863848153,154.39925687549132
-81.67762220246358,154.59767469251767
-82.1465777779135,154.7673153282334
-82.61553335336343,154.93695596394912
-83.08448892881336,155.10659659966484
-83.55344450426328,155.27623723538056
-84.02240007971321,155.4458778710963
-84.49135565516313,155.615518506812
-84.97272173200446,155.74520702185987
-85.45408780884578,155.87489553690773
-85.93545388568711,156.0045840519556
-86.41681996252844,156.13427256700345
-86.89818603936976,156.2639610820513
-87.37955211621109,156.39364959709917
-87.87257095224766,156.46884033284974
-88.36558978828423,156.5440310686003
-88.8586086243208,156.61922180435087
-89.35162746035736,156.69441254010144
-89.84464629639393,156.769603275852
-90.34239217731772,156.8002273156101
-90.84013805824151,156.8308513553682
-91.3378839391653,156.8614753951263
-91.83562982008908,156.8920994348844
-92.33337570101287,156.92272347464248
-92.83112158193666,156.95334751440058
-93.32947080961392,156.9397335103239
-93.82782003729119,156.9261195062472
-94.32616926496846,156.91250550217052
-94.82451849264572,156.89889149809383
-95.32286772032299,156.88527749401715
-95.82121694800026,156.87166348994046
-96.31785654350078,156.8323372781048
-96.8144961390013,156.79301106626914
-97.31113573450183,156.7536848544335
-97.80777533000236,156.71435864259783
-98.30441492550288,156.67503243076217
-98.79762567927959,156.6056522123583
-99.2908364330563,156.53627199395444
-99.784047186833,156.46689177555058
-100.27725794060972,156.39751155714671
-100.77046869438642,156.32813133874285
-101.24849636929882,156.18759114265887
-101.72652404421122,156.0470509465749
-102.20455171912361,155.90651075049092
-102.68257939403601,155.76597055440695
-103.16060706894841,155.62543035832297
-103.6386347438608,155.484890162239
-104.0968295452105,155.2888177403834
-104.55502434656019,155.0927453185278
-105.01321914790988,154.8966728966722
-105.47141394925957,154.70060047481658
-105.92960875060926,154.50452805296098
-106.37974753868168,154.29114802827715
-106.8298863267541,154.07776800359332
-107.28002511482653,153.8643879789095
-107.73016390289895,153.65100795422566
-108.18030269097137,153.43762792954183
-108.6304414790438,153.224247904858
-109.06755372538888,152.98520145002854
-109.50466597173396,152.74615499519908
-109.94177821807904,152.50710854036961
-110.37889046442412,152.26806208554015
-110.8160027107692,152.0290156307107
-111.25311495711428,151.78996917588123
-111.67247708771765,151.5210373196515
-112.09183921832103,151.25210546342177
-112.5112013489244,150.98317360719204
-112.93056347952778,150.71424175096232
-113.34992561013115,150.4453098947326
-113.75515157502979,150.1552769658914
-114.16037753992842,149.86524403705022
-114.56560350482705,149.57521110820903
-114.97082946972569,149.28517817936785
-115.36599654661586,148.9814491972909
-115.76116362350604,148.67772021521398
-116.15633070039621,148.37399123313705
-116.55149777728639,148.07026225106011
-116.94666485417656,147.76653326898318
-117.34183193106674,147.46280428690625
-117.73699900795691,147.15907530482932
-118.12204222799308,146.84214806285323
-118.50708544802924,146.52522082087714
-118.89212866806541,146.20829357890105
-119.27717188810158,145.89136633692496
-119.66221510813774,145.57443909494887
-120.04725832817391,145.25751185297278
-120.4269487522568,144.93384280234636
-120.8066391763397,144.61017375171994
-121.1863296004226,144.28650470109352
-121.56602002450549,143.9628356504671
-121.94571044858839,143.63916659984068
-122.32540087267128,143.31549754921426
-122.70509129675418,142.99182849858784
-123.08261238040367,142.66577773693854
-123.46013346405317,142.33972697528924
-123.83765454770267,142.01367621363994
-124.21517563135217,141.68762545199064
-124.59269671500167,141.36157469034134
-124.97021779865116,141.03552392869204
-125.35223277344609,140.7145742824444
-125.73424774824102,140.39362463619676
-126.11626272303594,140.07267498994912
-126.49827769783087,139.75172534370148
-126.8802926726258,139.43077569745384
-127.26230764742073,139.1098260512062
-127.64432262221565,138.78887640495856
-128.02190856012606,138.46255033263137
-128.39949449803646,138.13622426030418
-128.77708043594686,137.80989818797698
-129.15466637385725,137.4835721156498
-129.53225231176765,137.1572460433226
-129.90983824967805,136.8309199709954
-130.28742418758844,136.50459389866822
-130.66798556474487,136.1802909027924
-131.04841924287547,135.85685840822345
-131.42885292100607,135.5334259136545
-131.80928659913667,135.20999341908555
-132.18972027726727,134.8865609245166
-132.57015395539787,134.56312842994765
-132.95060352983407,134.23982041219185
-133.33105310427027,133.91651239443604
-133.71150267870647,133.59320437668023
-134.09195225314267,133.26989635892443
-134.47240182757886,132.94658834116862
-134.85285140201506,132.6232803234128
-135.23330097645126,132.299972305657
-135.61375055088746,131.9766642879012
-135.99420012532366,131.6533562701454
-136.37475499004677,131.32996825279568
-136.75530985476988,131.00658023544597
-137.135864719493,130.68319221809625
-137.5164195842161,130.35980420074654
-137.8969744489392,130.03641618339682
-138.2775293136623,129.7130281660471
-138.65808417838542,129.3896401486974
-139.03863904310853,129.06625213134768
-139.41919390783164,128.74286411399797
-139.79974877255475,128.41947609664825
-140.18030363727786,128.09608807929854
-140.56085850200097,127.77270006194884
-140.94141336672408,127.44931204459914
-141.32219229749074,127.12573424568174
-141.7029712282574,126.80215644676434
-142.08375015902408,126.47857864784694
-142.46452908979074,126.15500084892955
-142.8453080205574,125.83142305001215
-143.22608695132408,125.50784525109475
-143.60686588209074,125.18426745217735
-143.9876448128574,124.86068965325995
-144.36842374362408,124.53711185434256
-144.74920267439074,124.21353405542516
-145.1299816051574,123.88995625650776
-145.51076053592408,123.56637845759036
-145.89153946669074,123.24280065867296
-146.27239936338134,122.9191540893002
-146.65325926007193,122.59550751992745
-147.03411915676253,122.2718609505547
-147.41497905345312,121.94821438118194
-147.79583895014372,121.62456781180919
-148.1766988468343,121.30092124243643
-148.5575587435249,120.97727467306368
-148.9384186402155,120.65362810369092
-149.3192785369061,120.32998153431816
-149.7001384335967,120.00633496494541
-150.0809983302873,119.68268839557265
-150.46185822697788,119.3590418261999
-150.84271812366848,119.03539525682714
-151.22361578759612,118.7115771003163
-151.60451345152376,118.38775894380547
-151.7948646499426,118.22593286819756
-180.7374174068682,97.98461480392143
-181.11853467581568,97.66119680003924
-181.49965194476317,97.33777879615704
-181.88055912300342,97.01453907624278
-182.26146630124367,96.69129935632853
-182.64237347948392,96.36805963641427
-183.02328065772417,96.04481991650002
-183.4041691891497,95.721596020446
-183.78505772057525,95.39837212439198
-184.1659462520008,95.07514822833797
-184.54683478342633,94.75192433228395
-184.9260599218855,94.4270878316883
-185.30528506034466,94.10225133109265
-185.68943253092988,93.7831475635026
-186.0735800015151,93.46404379591254
-186.45772747210032,93.1449400283225
-186.84952344986422,92.83538359743942
-187.24131942762813,92.52582716655634
-187.63311540539203,92.21627073567326
-188.03764147781771,91.92401525097263
-188.4421675502434,91.631759766272
-188.85234386741982,91.34749402176216
-189.26252018459624,91.06322827725232
-189.67269650177266,90.77896253274248
-190.09119174593138,90.50747482090098
-190.5096869900901,90.23598710905948
-190.92818223424882,89.96449939721798
-191.35188925328717,89.70142002961275
-191.77559627232552,89.43834066200752
-192.19930329136386,89.17526129440229
-192.6230103104022,88.91218192679706
-193.0530029627502,88.65946365537063
-193.48299561509822,88.4067453839442
-193.91298826744622,88.15402711251777
-194.35101654383064,87.9155403593578
-194.78904482021505,87.67705360619784
-195.22707309659947,87.43856685303788
-195.66510137298388,87.20008009987792
-196.11535535493067,86.9858345725283
-196.56560933687746,86.77158904517869
-197.01586331882424,86.55734351782907
-197.47554051139716,86.36353083434805
-197.93521770397007,86.16971815086704
-198.4004854465348,85.990236623031
-198.8657531890995,85.81075509519495
-199.33102093166423,85.6312735673589
-199.80858494754924,85.48692572968159
-200.28614896343424,85.34257789200427
-200.76371297931925,85.19823005432696
-201.24858716178395,85.07668642703774
-201.73346134424864,84.95514279974853
-202.22213248924027,84.85389700929066
-202.7108036342319,84.7526512188328
-203.20376322122718,84.6759613812154
-203.69672280822246,84.59927154359801
-204.18968239521774,84.52258170598061
-204.68264198221303,84.44589186836322
-205.17860361572633,84.39206187174744
-205.67456524923963,84.33823187513167
-206.17052688275294,84.2844018785159
-206.66822263707368,84.2496794636501
-207.16591839139443,84.2149570487843
-207.66454918644033,84.19950906118065
-208.16347987702642,84.1997703293256
-208.6624105676125,84.20003159747056
-209.16107237912033,84.21636844648984
-209.65973419062814,84.23270529550912
-210.15748812098056,84.26675993948984
-210.65524205133298,84.30081458347057
-211.15076063193115,84.35827404642203
-211.64627921252932,84.41573350937348
-212.1398118857938,84.48900329041275
-212.63334455905826,84.56227307145203
-213.12687723232273,84.6355428524913
-213.61552128568943,84.7366236307343
-214.10416533905612,84.8377044089773
-214.59280939242282,84.9387851872203
-215.07505254066916,85.06655538791425
-215.5572956889155,85.1943255886082
-216.03953883716184,85.32209578930214
-216.5150489199175,85.4731462189232
-216.99055900267314,85.62419664854427
-217.46606908542879,85.77524707816534
-217.93338480255426,85.94990002677079
-218.40070051967973,86.12455297537625
-218.86253567483826,86.31342786057806
-219.32437082999678,86.50230274577987
-219.78108839127216,86.70323063511206
-220.23780595254755,86.90415852444426
-220.68625321397758,87.12280613876361
-221.1347004754076,87.34145375308296
-221.58314773683765,87.56010136740231
-222.02129693701562,87.7988627192215
-222.4594461371936,88.0376240710407
-222.89759533737157,88.27638542285989
-223.32000294897557,88.5419628140695
-223.74241056057957,88.80754020527912
-224.15856444448434,89.08285843969428
-224.5747183283891,89.35817667410943
-224.9829236782721,89.64515388380872
-225.3911290281551,89.932131093508
-225.78028765719355,90.24455365559899
-226.16944628623202,90.55697621768998
-226.55860491527048,90.86939877978097
-226.94776354430894,91.18182134187195
-227.3369221733474,91.49424390396294
-227.71051857885485,91.8250628872767
-228.07494156379593,92.16594552419748
-228.43936454873702,92.50682816111826
-228.78500017584642,92.86683058916175
-229.13063580295582,93.22683301720524
-229.46455671508653,93.5975292866017
-229.79847762721724,93.96822555599816
-230.1218292167117,94.34821109668967
-230.44518080620614,94.72819663738117
-230.74930112807766,95.12370944748712
-231.05342144994918,95.51922225759306
-231.34428280987407,95.92455779950156
-231.63514416979896,96.32989334141006
-231.90933841157658,96.74657850202779
-232.1835326533542,97.16326366264552
-232.44636486550226,97.58715135767083
-232.70180249279636,98.01556861900252
-232.95724012009046,98.44398588033421
-233.1961722566844,98.88179533909103
-233.42362513916623,99.32579506958886
-233.65107802164806,99.7697948000867
-233.868307943727,100.21899590668858
-234.08553786580592,100.66819701329045
-234.28936382914682,101.12354354896662
-234.49318979248773,101.5788900846428
-234.68441655602982,102.03974404891972
-234.8671577066329,102.50407630231118
-235.03931879148,102.97244020333395
-235.21147987632713,103.44080410435672
-235.36353657398797,103.91614082179974
-235.5155932716488,104.39147753924277
-235.64805985386573,104.87264240985512
-235.78052643608265,105.35380728046746
-235.89419398790767,105.83975347222157
-236.0078615397327,106.32569966397568
-236.1089091719899,106.81440452946273
-236.2099568042471,107.30310939494979
-236.3110044365043,107.79181426043684
-236.38708899032397,108.28506975182705
-236.4550578938529,108.7794884333965
-236.51323600557495,109.27514273780267
-236.571414117297,109.77079704220884
-236.62959222901904,110.26645134661501
-236.66631993490697,110.7640914531013
-236.69328421702576,111.26237598496519
-236.72024849914456,111.76066051682908
-236.73126001492818,112.25955168070156
-236.7422715307118,112.75844284457405
-236.73116288591135,113.25730521424265
-236.7200542411109,113.75616758391125
-236.6900663678098,114.25425745955717
